region_id	position	value	group
PEAK_0085	-850	0.765	promoter
PEAK_0085	-800	0.276	promoter
PEAK_0085	-750	0.237	promoter
PEAK_0085	-700	0.36	promoter
PEAK_0085	-650	0.31	promoter
PEAK_0085	-600	0.086	promoter
PEAK_0085	-550	0.343	promoter
PEAK_0085	-500	0.382	promoter
PEAK_0085	-450	0.589	promoter
PEAK_0085	-400	0.409	promoter
PEAK_0085	-350	0.692	promoter
PEAK_0085	-300	1.406	promoter
PEAK_0085	-250	2.504	promoter
PEAK_0085	-200	3.724	promoter
PEAK_0085	-150	4.682	promoter
PEAK_0085	-100	5.383	promoter
PEAK_0085	-50	6.893	promoter
PEAK_0085	0	6.786	promoter
PEAK_0085	50	6.335	promoter
PEAK_0085	100	5.47	promoter
PEAK_0085	150	4.989	promoter
PEAK_0085	200	3.019	promoter
PEAK_0085	250	1.961	promoter
PEAK_0085	300	1.194	promoter
PEAK_0085	350	0.9	promoter
PEAK_0085	400	0.357	promoter
PEAK_0085	450	0.269	promoter
PEAK_0085	500	0.02	promoter
PEAK_0085	550	0.104	promoter
PEAK_0085	600	0.33	promoter
PEAK_0085	650	0.456	promoter
PEAK_0085	700	0.266	promoter
PEAK_0085	750	0.366	promoter
PEAK_0085	800	0.352	promoter
PEAK_0085	850	0.299	promoter
PEAK_0085	900	0.465	promoter
PEAK_0085	950	0.305	promoter
PEAK_0085	1000	0.315	promoter
PEAK_0086	-1000	1.155	enhancer
PEAK_0086	-950	1.974	enhancer
PEAK_0086	-900	2.738	enhancer
PEAK_0086	-850	3.79	enhancer
PEAK_0086	-800	3.115	enhancer
PEAK_0086	-750	3.729	enhancer
PEAK_0086	-700	4.552	enhancer
PEAK_0086	-650	3.899	enhancer
PEAK_0086	-600	5.253	enhancer
PEAK_0086	-550	5.903	enhancer
PEAK_0086	-500	7.864	enhancer
PEAK_0086	-450	7.677	enhancer
PEAK_0086	-400	7.269	enhancer
PEAK_0086	-350	8.826	enhancer
PEAK_0086	-300	8.537	enhancer
PEAK_0086	-250	8.265	enhancer
PEAK_0086	-200	9.148	enhancer
PEAK_0086	-150	8.615	enhancer
PEAK_0086	-100	8.803	enhancer
PEAK_0086	-50	9.038	enhancer
PEAK_0086	0	9.099	enhancer
PEAK_0086	50	9.327	enhancer
PEAK_0086	100	9.167	enhancer
PEAK_0086	150	8.991	enhancer
PEAK_0086	200	9.369	enhancer
PEAK_0086	250	7.093	enhancer
PEAK_0086	300	7.045	enhancer
PEAK_0086	350	6.152	enhancer
PEAK_0086	400	7.215	enhancer
PEAK_0086	450	5.414	enhancer
PEAK_0086	500	5.235	enhancer
PEAK_0086	550	4.538	enhancer
PEAK_0086	600	5.549	enhancer
PEAK_0086	650	4.03	enhancer
PEAK_0086	700	3.793	enhancer
PEAK_0086	750	2.822	enhancer
PEAK_0086	800	2.248	enhancer
PEAK_0086	850	1.896	enhancer
PEAK_0086	900	1.787	enhancer
PEAK_0086	950	1.152	enhancer
PEAK_0086	1000	1.012	enhancer
PEAK_0087	-1000	0.083	promoter
PEAK_0087	-950	0.154	promoter
PEAK_0087	-900	0.128	promoter
PEAK_0087	-850	0.135	promoter
PEAK_0087	-800	0.43	promoter
PEAK_0087	-750	0.081	promoter
PEAK_0087	-700	0.447	promoter
PEAK_0087	-650	0.288	promoter
PEAK_0087	-600	0.592	promoter
PEAK_0087	-550	0.595	promoter
PEAK_0087	-500	0.442	promoter
PEAK_0087	-450	0.456	promoter
PEAK_0087	-400	0.13	promoter
PEAK_0087	-350	0.588	promoter
PEAK_0087	-300	0.759	promoter
PEAK_0087	-250	1.418	promoter
PEAK_0087	-200	1.92	promoter
PEAK_0087	-150	5.003	promoter
PEAK_0087	-100	6.615	promoter
PEAK_0087	-50	8.393	promoter
PEAK_0087	0	7.239	promoter
PEAK_0087	50	8.003	promoter
PEAK_0087	100	6.531	promoter
PEAK_0087	150	4.561	promoter
PEAK_0087	200	3.376	promoter
PEAK_0087	250	1.796	promoter
PEAK_0087	300	0.46	promoter
PEAK_0087	350	0.732	promoter
PEAK_0087	400	0.62	promoter
PEAK_0087	450	0.525	promoter
PEAK_0087	500	0.0	promoter
PEAK_0087	550	0.327	promoter
PEAK_0087	600	0.215	promoter
PEAK_0087	650	0.485	promoter
PEAK_0087	700	0.475	promoter
PEAK_0087	750	0.284	promoter
PEAK_0087	800	0.226	promoter
PEAK_0087	850	0.48	promoter
PEAK_0087	900	0.095	promoter
PEAK_0087	950	0.182	promoter
PEAK_0087	1000	0.126	promoter
PEAK_0088	-1000	0.682	background
PEAK_0088	-950	0.455	background
PEAK_0088	-900	0.629	background
PEAK_0088	-850	0.9	background
PEAK_0088	-800	0.906	background
PEAK_0088	-750	1.116	background
PEAK_0088	-700	0.679	background
PEAK_0088	-650	0.805	background
PEAK_0088	-600	0.939	background
PEAK_0088	-550	0.909	background
PEAK_0088	-500	0.99	background
PEAK_0088	-450	0.763	background
PEAK_0088	-400	0.871	background
PEAK_0088	-350	0.505	background
PEAK_0088	-300	1.122	background
PEAK_0088	-250	1.152	background
PEAK_0088	-200	0.674	background
PEAK_0088	-150	0.77	background
PEAK_0088	-100	0.95	background
PEAK_0088	-50	0.549	background
PEAK_0088	0	0.905	background
PEAK_0088	50	0.472	background
PEAK_0088	100	1.373	background
PEAK_0088	150	0.835	background
PEAK_0088	200	0.851	background
PEAK_0088	250	0.902	background
PEAK_0088	300	0.977	background
PEAK_0088	350	1.132	background
PEAK_0088	400	1.173	background
PEAK_0088	450	1.323	background
PEAK_0088	500	0.873	background
PEAK_0088	550	0.701	background
PEAK_0088	600	1.054	background
PEAK_0088	650	0.698	background
PEAK_0088	700	0.856	background
PEAK_0088	750	0.842	background
PEAK_0088	800	0.498	background
PEAK_0088	850	0.837	background
PEAK_0088	900	1.118	background
PEAK_0088	950	0.697	background
PEAK_0088	1000	0.12	background
PEAK_0089	-1000	0.789	enhancer
PEAK_0089	-950	0.841	enhancer
PEAK_0089	-900	0.873	enhancer
PEAK_0089	-850	0.415	enhancer
PEAK_0089	-800	0.87	enhancer
PEAK_0089	-750	1.099	enhancer
PEAK_0089	-700	1.083	enhancer
PEAK_0089	-650	1.831	enhancer
PEAK_0089	-600	2.08	enhancer
PEAK_0089	-550	2.262	enhancer
PEAK_0089	-500	1.704	enhancer
PEAK_0089	-450	2.563	enhancer
PEAK_0089	-400	2.33	enhancer
PEAK_0089	-350	2.285	enhancer
PEAK_0089	-300	2.516	enhancer
PEAK_0089	-250	2.77	enhancer
PEAK_0089	-200	2.639	enhancer
PEAK_0089	-150	2.723	enhancer
PEAK_0089	-100	3.229	enhancer
PEAK_0089	-50	3.903	enhancer
PEAK_0089	0	2.995	enhancer
PEAK_0089	50	2.658	enhancer
PEAK_0089	100	3.872	enhancer
PEAK_0089	150	3.599	enhancer
PEAK_0089	200	3.192	enhancer
PEAK_0089	250	2.995	enhancer
PEAK_0089	300	1.494	enhancer
PEAK_0089	350	2.61	enhancer
PEAK_0089	400	2.321	enhancer
PEAK_0089	450	2.61	enhancer
PEAK_0089	500	1.807	enhancer
PEAK_0089	550	1.625	enhancer
PEAK_0089	600	1.612	enhancer
PEAK_0089	650	0.934	enhancer
PEAK_0089	700	1.198	enhancer
PEAK_0089	750	0.526	enhancer
PEAK_0089	800	0.707	enhancer
PEAK_0089	850	0.393	enhancer
PEAK_0089	900	0.585	enhancer
PEAK_0089	950	0.771	enhancer
PEAK_0089	1000	0.305	enhancer
PEAK_0090	-1000	0.301	promoter
PEAK_0090	-950	0.0	promoter
PEAK_0090	-900	0.217	promoter
PEAK_0090	-850	0.399	promoter
PEAK_0090	-800	0.191	promoter
PEAK_0090	-750	0.313	promoter
PEAK_0090	-700	0.179	promoter
PEAK_0090	-650	0.467	promoter
PEAK_0090	-600	0.386	promoter
PEAK_0090	-550	0.167	promoter
PEAK_0090	-500	0.086	promoter
PEAK_0090	-450	0.084	promoter
PEAK_0090	-400	0.378	promoter
PEAK_0090	-350	0.0	promoter
PEAK_0090	-300	1.163	promoter
PEAK_0090	-250	2.616	promoter
PEAK_0090	-200	3.513	promoter
PEAK_0090	-150	4.272	promoter
PEAK_0090	-100	4.928	promoter
PEAK_0090	-50	4.043	promoter
PEAK_0090	0	7.152	promoter
PEAK_0090	50	5.235	promoter
PEAK_0090	100	4.103	promoter
PEAK_0090	150	4.076	promoter
PEAK_0090	200	3.599	promoter
PEAK_0090	250	2.324	promoter
PEAK_0090	300	1.179	promoter
PEAK_0090	350	0.759	promoter
PEAK_0090	400	0.844	promoter
PEAK_0090	450	0.232	promoter
PEAK_0090	500	0.26	promoter
PEAK_0090	550	0.204	promoter
PEAK_0090	600	0.019	promoter
PEAK_0090	650	0.0	promoter
PEAK_0090	700	0.033	promoter
PEAK_0090	750	0.012	promoter
PEAK_0090	800	0.045	promoter
PEAK_0090	850	0.505	promoter
PEAK_0090	900	0.641	promoter
PEAK_0090	950	0.198	promoter
PEAK_0090	1000	0.283	promoter
PEAK_0091	-1000	0.024	promoter
PEAK_0091	-950	0.398	promoter
PEAK_0091	-900	0.0	promoter
PEAK_0091	-850	0.362	promoter
PEAK_0091	-800	0.002	promoter
PEAK_0091	-750	0.272	promoter
PEAK_0091	-700	0.045	promoter
PEAK_0091	-650	0.226	promoter
PEAK_0091	-600	0.0	promoter
PEAK_0091	-550	0.109	promoter
PEAK_0091	-500	0.863	promoter
PEAK_0091	-450	0.0	promoter
PEAK_0091	-400	0.646	promoter
PEAK_0091	-350	0.71	promoter
PEAK_0091	-300	0.997	promoter
PEAK_0091	-250	2.351	promoter
PEAK_0091	-200	3.632	promoter
PEAK_0091	-150	5.103	promoter
PEAK_0091	-100	6.897	promoter
PEAK_0091	-50	6.933	promoter
PEAK_0091	0	7.408	promoter
PEAK_0091	50	7.324	promoter
PEAK_0091	100	6.286	promoter
PEAK_0091	150	5.073	promoter
PEAK_0091	200	3.903	promoter
PEAK_0091	250	3.073	promoter
PEAK_0091	300	1.808	promoter
PEAK_0091	350	1.225	promoter
PEAK_0091	400	0.584	promoter
PEAK_0091	450	0.293	promoter
PEAK_0091	500	0.579	promoter
PEAK_0091	550	0.0	promoter
PEAK_0091	600	0.447	promoter
PEAK_0091	650	0.087	promoter
PEAK_0091	700	0.0	promoter
PEAK_0091	750	0.626	promoter
PEAK_0091	800	0.509	promoter
PEAK_0091	850	0.5	promoter
PEAK_0091	900	0.353	promoter
PEAK_0091	950	0.263	promoter
PEAK_0091	1000	0.383	promoter
PEAK_0092	-1000	0.282	enhancer
PEAK_0092	-950	0.464	enhancer
PEAK_0092	-900	0.366	enhancer
PEAK_0092	-850	0.343	enhancer
PEAK_0092	-800	0.28	enhancer
PEAK_0092	-750	0.908	enhancer
PEAK_0092	-700	0.552	enhancer
PEAK_0092	-650	1.051	enhancer
PEAK_0092	-600	1.168	enhancer
PEAK_0092	-550	1.446	enhancer
PEAK_0092	-500	1.603	enhancer
PEAK_0092	-450	2.012	enhancer
PEAK_0092	-400	1.995	enhancer
PEAK_0092	-350	2.959	enhancer
PEAK_0092	-300	3.027	enhancer
PEAK_0092	-250	3.729	enhancer
PEAK_0092	-200	3.579	enhancer
PEAK_0092	-150	3.505	enhancer
PEAK_0092	-100	4.147	enhancer
PEAK_0092	-50	3.745	enhancer
PEAK_0092	0	4.183	enhancer
PEAK_0092	50	5.137	enhancer
PEAK_0092	100	4.417	enhancer
PEAK_0092	150	3.545	enhancer
PEAK_0092	200	3.091	enhancer
PEAK_0092	250	2.643	enhancer
PEAK_0092	300	2.499	enhancer
PEAK_0092	350	2.037	enhancer
PEAK_0092	400	1.112	enhancer
PEAK_0092	450	0.67	enhancer
PEAK_0092	500	0.773	enhancer
PEAK_0092	550	0.739	enhancer
PEAK_0092	600	1.097	enhancer
PEAK_0092	650	0.856	enhancer
PEAK_0092	700	0.664	enhancer
PEAK_0092	750	0.483	enhancer
PEAK_0092	800	0.311	enhancer
PEAK_0092	850	0.538	enhancer
PEAK_0092	900	0.334	enhancer
PEAK_0092	950	0.387	enhancer
PEAK_0092	1000	0.588	enhancer
PEAK_0093	-1000	0.442	promoter
PEAK_0093	-950	0.287	promoter
PEAK_0093	-900	0.396	promoter
PEAK_0093	-850	0.548	promoter
PEAK_0093	-800	0.0	promoter
PEAK_0093	-750	0.124	promoter
PEAK_0093	-700	0.47	promoter
PEAK_0093	-650	0.0	promoter
PEAK_0093	-600	0.0	promoter
PEAK_0093	-550	0.228	promoter
PEAK_0093	-500	0.219	promoter
PEAK_0093	-450	0.0	promoter
PEAK_0093	-400	0.465	promoter
PEAK_0093	-350	0.808	promoter
PEAK_0093	-300	1.283	promoter
PEAK_0093	-250	1.775	promoter
PEAK_0093	-200	2.596	promoter
PEAK_0093	-150	3.916	promoter
PEAK_0093	-100	4.385	promoter
PEAK_0093	-50	6.065	promoter
PEAK_0093	0	6.605	promoter
PEAK_0093	50	5.368	promoter
PEAK_0093	100	5.289	promoter
PEAK_0093	150	4.439	promoter
PEAK_0093	200	3.07	promoter
PEAK_0093	250	1.69	promoter
PEAK_0093	300	1.799	promoter
PEAK_0093	350	1.064	promoter
PEAK_0093	400	0.296	promoter
PEAK_0093	450	0.19	promoter
PEAK_0093	500	0.333	promoter
PEAK_0093	550	0.285	promoter
PEAK_0093	600	0.228	promoter
PEAK_0093	650	0.16	promoter
PEAK_0093	700	0.297	promoter
PEAK_0093	750	0.0	promoter
PEAK_0093	800	0.0	promoter
PEAK_0093	850	0.599	promoter
PEAK_0093	900	0.056	promoter
PEAK_0093	950	0.46	promoter
PEAK_0093	1000	0.264	promoter
PEAK_0094	-1000	0.114	enhancer
PEAK_0094	-950	0.72	enhancer
PEAK_0094	-900	0.069	enhancer
PEAK_0094	-850	0.788	enhancer
PEAK_0094	-800	0.767	enhancer
PEAK_0094	-750	0.63	enhancer
PEAK_0094	-700	0.709	enhancer
PEAK_0094	-650	0.709	enhancer
PEAK_0094	-600	1.346	enhancer
PEAK_0094	-550	2.173	enhancer
PEAK_0094	-500	1.728	enhancer
PEAK_0094	-450	2.09	enhancer
PEAK_0094	-400	2.599	enhancer
PEAK_0094	-350	3.203	enhancer
PEAK_0094	-300	3.52	enhancer
PEAK_0094	-250	4.413	enhancer
PEAK_0094	-200	4.401	enhancer
PEAK_0094	-150	4.129	enhancer
PEAK_0094	-100	4.934	enhancer
PEAK_0094	-50	5.255	enhancer
PEAK_0094	0	4.218	enhancer
PEAK_0094	50	5.256	enhancer
PEAK_0094	100	5.182	enhancer
PEAK_0094	150	5.382	enhancer
PEAK_0094	200	5.004	enhancer
PEAK_0094	250	4.666	enhancer
PEAK_0094	300	3.695	enhancer
PEAK_0094	350	3.815	enhancer
PEAK_0094	400	2.989	enhancer
PEAK_0094	450	2.798	enhancer
PEAK_0094	500	2.001	enhancer
PEAK_0094	550	2.174	enhancer
PEAK_0094	600	1.4	enhancer
PEAK_0094	650	1.883	enhancer
PEAK_0094	700	0.837	enhancer
PEAK_0094	750	0.541	enhancer
PEAK_0094	800	1.082	enhancer
PEAK_0094	850	0.491	enhancer
PEAK_0094	900	0.425	enhancer
PEAK_0094	950	1.07	enhancer
PEAK_0094	1000	0.707	enhancer
PEAK_0095	-1000	0.081	promoter
PEAK_0095	-950	0.284	promoter
PEAK_0095	-900	0.495	promoter
PEAK_0095	-850	0.0	promoter
PEAK_0095	-800	0.696	promoter
PEAK_0095	-750	0.269	promoter
PEAK_0095	-700	0.527	promoter
PEAK_0095	-650	0.138	promoter
PEAK_0095	-600	0.056	promoter
PEAK_0095	-550	0.472	promoter
PEAK_0095	-500	0.389	promoter
PEAK_0095	-450	0.151	promoter
PEAK_0095	-400	0.277	promoter
PEAK_0095	-350	0.015	promoter
PEAK_0095	-300	0.499	promoter
PEAK_0095	-250	1.112	promoter
PEAK_0095	-200	2.56	promoter
PEAK_0095	-150	3.561	promoter
PEAK_0095	-100	4.814	promoter
PEAK_0095	-50	5.486	promoter
PEAK_0095	0	6.528	promoter
PEAK_0095	50	5.695	promoter
PEAK_0095	100	4.579	promoter
PEAK_0095	150	3.561	promoter
PEAK_0095	200	3.519	promoter
PEAK_0095	250	1.845	promoter
PEAK_0095	300	1.159	promoter
PEAK_0095	350	0.569	promoter
PEAK_0095	400	0.251	promoter
PEAK_0095	450	0.458	promoter
PEAK_0095	500	0.344	promoter
PEAK_0095	550	0.252	promoter
PEAK_0095	600	0.354	promoter
PEAK_0095	650	0.379	promoter
PEAK_0095	700	0.506	promoter
PEAK_0095	750	0.076	promoter
PEAK_0095	800	0.169	promoter
PEAK_0095	850	0.327	promoter
PEAK_0095	900	0.0	promoter
PEAK_0095	950	0.099	promoter
PEAK_0095	1000	0.629	promoter
PEAK_0096	-1000	0.214	promoter
PEAK_0096	-950	0.242	promoter
PEAK_0096	-900	0.117	promoter
PEAK_0096	-850	0.266	promoter
PEAK_0096	-800	0.572	promoter
PEAK_0096	-750	0.042	promoter
PEAK_0096	-700	0.035	promoter
PEAK_0096	-650	0.426	promoter
PEAK_0096	-600	0.337	promoter
PEAK_0096	-550	0.0	promoter
PEAK_0096	-500	0.402	promoter
PEAK_0096	-450	0.418	promoter
PEAK_0096	-400	0.488	promoter
PEAK_0096	-350	1.03	promoter
PEAK_0096	-300	2.085	promoter
PEAK_0096	-250	4.216	promoter
PEAK_0096	-200	5.111	promoter
PEAK_0096	-150	8.889	promoter
PEAK_0096	-100	12.808	promoter
PEAK_0096	-50	11.614	promoter
PEAK_0096	0	16.065	promoter
PEAK_0096	50	13.587	promoter
PEAK_0096	100	11.382	promoter
PEAK_0096	150	7.445	promoter
PEAK_0096	200	5.528	promoter
PEAK_0096	250	3.28	promoter
PEAK_0096	300	1.854	promoter
PEAK_0096	350	1.584	promoter
PEAK_0096	400	0.0	promoter
PEAK_0096	450	0.284	promoter
PEAK_0096	500	0.431	promoter
PEAK_0096	550	0.163	promoter
PEAK_0096	600	0.058	promoter
PEAK_0096	650	0.233	promoter
PEAK_0096	700	0.303	promoter
PEAK_0096	750	0.481	promoter
PEAK_0096	800	0.0	promoter
PEAK_0096	850	0.191	promoter
PEAK_0096	900	0.0	promoter
PEAK_0096	950	0.543	promoter
PEAK_0096	1000	0.22	promoter
PEAK_0097	-1000	0.209	promoter
PEAK_0097	-950	0.247	promoter
PEAK_0097	-900	0.138	promoter
PEAK_0097	-850	0.377	promoter
PEAK_0097	-800	0.303	promoter
PEAK_0097	-750	0.328	promoter
PEAK_0097	-700	0.459	promoter
PEAK_0097	-650	0.0	promoter
PEAK_0097	-600	0.48	promoter
PEAK_0097	-550	0.265	promoter
PEAK_0097	-500	0.245	promoter
PEAK_0097	-450	0.469	promoter
PEAK_0097	-400	0.587	promoter
PEAK_0097	-350	1.23	promoter
PEAK_0097	-300	2.874	promoter
PEAK_0097	-250	5.377	promoter
PEAK_0097	-200	7.92	promoter
PEAK_0097	-150	11.825	promoter
PEAK_0097	-100	13.859	promoter
PEAK_0097	-50	15.801	promoter
PEAK_0097	0	15.989	promoter
PEAK_0097	50	15.277	promoter
PEAK_0097	100	13.173	promoter
PEAK_0097	150	9.247	promoter
PEAK_0097	200	8.246	promoter
PEAK_0097	250	5.431	promoter
PEAK_0097	300	3.028	promoter
PEAK_0097	350	1.247	promoter
PEAK_0097	400	0.948	promoter
PEAK_0097	450	0.045	promoter
PEAK_0097	500	0.466	promoter
PEAK_0097	550	0.656	promoter
PEAK_0097	600	0.313	promoter
PEAK_0097	650	0.137	promoter
PEAK_0097	700	0.181	promoter
PEAK_0097	750	0.602	promoter
PEAK_0097	800	0.224	promoter
PEAK_0097	850	0.124	promoter
PEAK_0097	900	0.048	promoter
PEAK_0097	950	0.339	promoter
PEAK_0097	1000	0.056	promoter
PEAK_0098	-1000	0.593	background
PEAK_0098	-950	0.841	background
PEAK_0098	-900	1.064	background
PEAK_0098	-850	0.675	background
PEAK_0098	-800	0.757	background
PEAK_0098	-750	0.735	background
PEAK_0098	-700	0.802	background
PEAK_0098	-650	0.488	background
PEAK_0098	-600	0.695	background
PEAK_0098	-550	0.641	background
PEAK_0098	-500	1.048	background
PEAK_0098	-450	0.903	background
PEAK_0098	-400	0.317	background
PEAK_0098	-350	0.67	background
PEAK_0098	-300	1.061	background
PEAK_0098	-250	1.047	background
PEAK_0098	-200	1.106	background
PEAK_0098	-150	0.724	background
PEAK_0098	-100	0.806	background
PEAK_0098	-50	1.17	background
PEAK_0098	0	0.998	background
PEAK_0098	50	1.479	background
PEAK_0098	100	1.097	background
PEAK_0098	150	1.384	background
PEAK_0098	200	1.319	background
PEAK_0098	250	0.564	background
PEAK_0098	300	0.635	background
PEAK_0098	350	1.215	background
PEAK_0098	400	0.642	background
PEAK_0098	450	0.446	background
PEAK_0098	500	0.689	background
PEAK_0098	550	1.321	background
PEAK_0098	600	0.542	background
PEAK_0098	650	0.84	background
PEAK_0098	700	0.886	background
PEAK_0098	750	0.539	background
PEAK_0098	800	0.129	background
PEAK_0098	850	0.56	background
PEAK_0098	900	1.079	background
PEAK_0098	950	0.652	background
PEAK_0098	1000	0.215	background
PEAK_0099	-1000	0.874	background
PEAK_0099	-950	0.673	background
PEAK_0099	-900	0.774	background
PEAK_0099	-850	0.654	background
PEAK_0099	-800	0.427	background
PEAK_0099	-750	1.056	background
PEAK_0099	-700	1.245	background
PEAK_0099	-650	0.769	background
PEAK_0099	-600	0.988	background
PEAK_0099	-550	0.99	background
PEAK_0099	-500	0.901	background
PEAK_0099	-450	0.785	background
PEAK_0099	-400	1.028	background
PEAK_0099	-350	1.185	background
PEAK_0099	-300	1.243	background
PEAK_0099	-250	1.259	background
PEAK_0099	-200	1.349	background
PEAK_0099	-150	1.061	background
PEAK_0099	-100	1.54	background
PEAK_0099	-50	1.303	background
PEAK_0099	0	1.317	background
PEAK_0099	50	0.356	background
PEAK_0099	100	1.005	background
PEAK_0099	150	1.203	background
PEAK_0099	200	1.259	background
PEAK_0099	250	1.089	background
PEAK_0099	300	1.142	background
PEAK_0099	350	1.221	background
PEAK_0099	400	0.593	background
PEAK_0099	450	1.091	background
PEAK_0099	500	0.789	background
PEAK_0099	550	1.361	background
PEAK_0099	600	0.982	background
PEAK_0099	650	0.783	background
PEAK_0099	700	0.809	background
PEAK_0099	750	0.634	background
PEAK_0099	800	0.857	background
PEAK_0099	850	0.728	background
PEAK_0099	900	0.415	background
PEAK_0099	950	0.986	background
PEAK_0099	1000	1.005	background
PEAK_0100	-1000	1.328	enhancer
PEAK_0100	-950	1.264	enhancer
PEAK_0100	-900	1.526	enhancer
PEAK_0100	-850	1.304	enhancer
PEAK_0100	-800	1.733	enhancer
PEAK_0100	-750	1.5	enhancer
PEAK_0100	-700	1.827	enhancer
PEAK_0100	-650	2.327	enhancer
PEAK_0100	-600	2.893	enhancer
PEAK_0100	-550	1.59	enhancer
PEAK_0100	-500	2.406	enhancer
PEAK_0100	-450	3.237	enhancer
PEAK_0100	-400	2.629	enhancer
PEAK_0100	-350	2.727	enhancer
PEAK_0100	-300	3.164	enhancer
PEAK_0100	-250	3.7	enhancer
PEAK_0100	-200	2.815	enhancer
PEAK_0100	-150	3.388	enhancer
PEAK_0100	-100	2.962	enhancer
PEAK_0100	-50	2.874	enhancer
PEAK_0100	0	2.029	enhancer
PEAK_0100	50	3.086	enhancer
PEAK_0100	100	2.516	enhancer
PEAK_0100	150	3.208	enhancer
PEAK_0100	200	1.847	enhancer
PEAK_0100	250	1.8	enhancer
PEAK_0100	300	1.597	enhancer
PEAK_0100	350	2.092	enhancer
PEAK_0100	400	1.097	enhancer
PEAK_0100	450	0.658	enhancer
PEAK_0100	500	1.174	enhancer
PEAK_0100	550	0.964	enhancer
PEAK_0100	600	1.39	enhancer
PEAK_0100	650	0.602	enhancer
PEAK_0100	700	0.341	enhancer
PEAK_0100	750	0.0	enhancer
PEAK_0100	800	0.575	enhancer
PEAK_0100	850	0.579	enhancer
PEAK_0100	900	0.511	enhancer
PEAK_0100	950	0.266	enhancer
PEAK_0100	1000	0.346	enhancer
PEAK_0101	-1000	0.849	background
PEAK_0101	-950	0.197	background
PEAK_0101	-900	0.629	background
PEAK_0101	-850	0.795	background
PEAK_0101	-800	0.551	background
PEAK_0101	-750	0.495	background
PEAK_0101	-700	0.512	background
PEAK_0101	-650	1.233	background
PEAK_0101	-600	0.829	background
PEAK_0101	-550	1.006	background
PEAK_0101	-500	1.113	background
PEAK_0101	-450	1.162	background
PEAK_0101	-400	1.052	background
PEAK_0101	-350	1.17	background
PEAK_0101	-300	1.112	background
PEAK_0101	-250	0.575	background
PEAK_0101	-200	0.68	background
PEAK_0101	-150	0.771	background
PEAK_0101	-100	0.9	background
PEAK_0101	-50	0.793	background
PEAK_0101	0	0.596	background
PEAK_0101	50	0.787	background
PEAK_0101	100	0.997	background
PEAK_0101	150	0.644	background
PEAK_0101	200	0.536	background
PEAK_0101	250	1.314	background
PEAK_0101	300	0.343	background
PEAK_0101	350	0.92	background
PEAK_0101	400	0.633	background
PEAK_0101	450	0.53	background
PEAK_0101	500	0.912	background
PEAK_0101	550	1.033	background
PEAK_0101	600	0.927	background
PEAK_0101	650	1.182	background
PEAK_0101	700	0.747	background
PEAK_0101	750	0.99	background
PEAK_0101	800	1.057	background
PEAK_0101	850	0.917	background
PEAK_0101	900	0.601	background
PEAK_0101	950	0.874	background
PEAK_0101	1000	1.071	background
PEAK_0102	-1000	0.087	enhancer
PEAK_0102	-950	0.327	enhancer
PEAK_0102	-900	0.377	enhancer
PEAK_0102	-850	0.381	enhancer
PEAK_0102	-800	0.978	enhancer
PEAK_0102	-750	0.864	enhancer
PEAK_0102	-700	1.192	enhancer
PEAK_0102	-650	1.239	enhancer
PEAK_0102	-600	0.738	enhancer
PEAK_0102	-550	1.138	enhancer
PEAK_0102	-500	1.796	enhancer
PEAK_0102	-450	1.696	enhancer
PEAK_0102	-400	2.386	enhancer
PEAK_0102	-350	2.677	enhancer
PEAK_0102	-300	2.58	enhancer
PEAK_0102	-250	2.305	enhancer
PEAK_0102	-200	3.122	enhancer
PEAK_0102	-150	2.324	enhancer
PEAK_0102	-100	2.467	enhancer
PEAK_0102	-50	2.466	enhancer
PEAK_0102	0	3.142	enhancer
PEAK_0102	50	2.766	enhancer
PEAK_0102	100	2.524	enhancer
PEAK_0102	150	2.872	enhancer
PEAK_0102	200	2.714	enhancer
PEAK_0102	250	1.765	enhancer
PEAK_0102	300	2.291	enhancer
PEAK_0102	350	2.063	enhancer
PEAK_0102	400	1.294	enhancer
PEAK_0102	450	1.873	enhancer
PEAK_0102	500	1.533	enhancer
PEAK_0102	550	1.291	enhancer
PEAK_0102	600	1.367	enhancer
PEAK_0102	650	1.003	enhancer
PEAK_0102	700	0.835	enhancer
PEAK_0102	750	1.115	enhancer
PEAK_0102	800	0.844	enhancer
PEAK_0102	850	0.51	enhancer
PEAK_0102	900	0.264	enhancer
PEAK_0102	950	0.378	enhancer
PEAK_0102	1000	0.034	enhancer
PEAK_0103	-1000	0.251	promoter
PEAK_0103	-950	0.083	promoter
PEAK_0103	-900	0.108	promoter
PEAK_0103	-850	0.285	promoter
PEAK_0103	-800	0.195	promoter
PEAK_0103	-750	0.37	promoter
PEAK_0103	-700	0.327	promoter
PEAK_0103	-650	0.109	promoter
PEAK_0103	-600	0.053	promoter
PEAK_0103	-550	0.052	promoter
PEAK_0103	-500	0.132	promoter
PEAK_0103	-450	0.361	promoter
